Time,Collection,Latitude,Longitude,Unit,Data Technology,Host,Protocol,Round Trip Time,Sequence Number,Packet Size,Round Trip Time float,Test Type,Test Status
2025-02-24 21:06:20.973,Day1-TMO-MNO-DEF-OUT,36.19551700,-94.18412300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,76,10,32,75.5,Ping,Completed
2025-02-24 21:06:53.361,Day1-TMO-MNO-DEF-OUT,36.19551500,-94.18369800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,1083,1,32,1083,Ping,Completed
2025-02-24 21:06:53.367,Day1-TMO-MNO-DEF-OUT,36.19551500,-94.18369800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,82,2,32,82.5,Ping,Completed
2025-02-24 21:06:54.340,Day1-TMO-MNO-DEF-OUT,36.19551600,-94.18368600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,53,3,32,53.4,Ping,Completed
2025-02-24 21:06:55.371,Day1-TMO-MNO-DEF-OUT,36.19551800,-94.18367200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,81,4,32,81,Ping,Completed
2025-02-24 21:06:56.367,Day1-TMO-MNO-DEF-OUT,36.19551800,-94.18365600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,76,5,32,75.7,Ping,Completed
2025-02-24 21:06:57.340,Day1-TMO-MNO-DEF-OUT,36.19551800,-94.18364200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,48,6,32,48.2,Ping,Completed
2025-02-24 21:06:58.346,Day1-TMO-MNO-DEF-OUT,36.19551700,-94.18362800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,53,7,32,52.9,Ping,Completed
2025-02-24 21:06:59.366,Day1-TMO-MNO-DEF-OUT,36.19551700,-94.18361500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,71,8,32,71.1,Ping,Completed
2025-02-24 21:07:00.362,Day1-TMO-MNO-DEF-OUT,36.19551700,-94.18360200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,9,32,64.5,Ping,Completed
2025-02-24 21:07:01.362,Day1-TMO-MNO-DEF-OUT,36.19551700,-94.18358900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,10,32,63.7,Ping,Completed
2025-02-24 21:07:34.324,Day1-TMO-MNO-DEF-OUT,36.19551800,-94.18309200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,1254,1,32,1254,Ping,Completed
2025-02-24 21:07:34.326,Day1-TMO-MNO-DEF-OUT,36.19551800,-94.18309200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,252,2,32,252,Ping,Completed
2025-02-24 21:07:35.136,Day1-TMO-MNO-DEF-OUT,36.19551700,-94.18307700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,3,32,60.3,Ping,Completed
2025-02-24 21:07:36.147,Day1-TMO-MNO-DEF-OUT,36.19551600,-94.18306300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,69,4,32,68.9,Ping,Completed
2025-02-24 21:07:37.136,Day1-TMO-MNO-DEF-OUT,36.19551600,-94.18304800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,5,32,57.5,Ping,Completed
2025-02-24 21:07:38.137,Day1-TMO-MNO-DEF-OUT,36.19551600,-94.18303200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,6,32,55.8,Ping,Completed
2025-02-24 21:07:39.138,Day1-TMO-MNO-DEF-OUT,36.19551700,-94.18301800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,7,32,56,Ping,Completed
2025-02-24 21:07:40.138,Day1-TMO-MNO-DEF-OUT,36.19551900,-94.18300300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,8,32,54.9,Ping,Completed
2025-02-24 21:07:41.139,Day1-TMO-MNO-DEF-OUT,36.19551900,-94.18300300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,9,32,55.2,Ping,Completed
2025-02-24 21:07:42.140,Day1-TMO-MNO-DEF-OUT,36.19552400,-94.18297500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,10,32,55,Ping,Completed
2025-02-24 21:08:13.666,Day1-TMO-MNO-DEF-OUT,36.19571400,-94.18261000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,1,32,56.9,Ping,Completed
2025-02-24 21:08:14.676,Day1-TMO-MNO-DEF-OUT,36.19572900,-94.18260800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,2,32,66,Ping,Completed
2025-02-24 21:08:15.676,Day1-TMO-MNO-DEF-OUT,36.19574300,-94.18260500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,65,3,32,65.1,Ping,Completed
2025-02-24 21:08:16.676,Day1-TMO-MNO-DEF-OUT,36.19575400,-94.18260000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,4,32,63.1,Ping,Completed
2025-02-24 21:08:17.691,Day1-TMO-MNO-DEF-OUT,36.19576400,-94.18259200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,77,5,32,76.6,Ping,Completed
2025-02-24 21:08:18.676,Day1-TMO-MNO-DEF-OUT,36.19577300,-94.18258400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,61,6,32,61,Ping,Completed
2025-02-24 21:08:19.676,Day1-TMO-MNO-DEF-OUT,36.19578500,-94.18257400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,7,32,59.6,Ping,Completed
2025-02-24 21:08:20.678,Day1-TMO-MNO-DEF-OUT,36.19579400,-94.18256700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,8,32,60.4,Ping,Completed
2025-02-24 21:08:21.677,Day1-TMO-MNO-DEF-OUT,36.19580100,-94.18256300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,9,32,56.7,Ping,Completed
2025-02-24 21:08:22.681,Day1-TMO-MNO-DEF-OUT,36.19580700,-94.18256100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,10,32,60.3,Ping,Completed
2025-02-24 21:08:54.972,Day1-TMO-MNO-DEF-OUT,36.19567200,-94.18281000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,798,1,32,798,Ping,Completed
2025-02-24 21:08:55.236,Day1-TMO-MNO-DEF-OUT,36.19566900,-94.18282600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,2,32,61.5,Ping,Completed
2025-02-24 21:08:56.240,Day1-TMO-MNO-DEF-OUT,36.19566700,-94.18284100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,65,3,32,65.3,Ping,Completed
2025-02-24 21:08:57.275,Day1-TMO-MNO-DEF-OUT,36.19566300,-94.18286000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,100,4,32,99.6,Ping,Completed
2025-02-24 21:08:58.236,Day1-TMO-MNO-DEF-OUT,36.19565900,-94.18287400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,5,32,59.2,Ping,Completed
2025-02-24 21:08:59.236,Day1-TMO-MNO-DEF-OUT,36.19565000,-94.18288900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,6,32,57.4,Ping,Completed
2025-02-24 21:09:00.238,Day1-TMO-MNO-DEF-OUT,36.19563800,-94.18290200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,7,32,59.1,Ping,Completed
2025-02-24 21:09:01.236,Day1-TMO-MNO-DEF-OUT,36.19562300,-94.18291100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,8,32,55.2,Ping,Completed
2025-02-24 21:09:02.238,Day1-TMO-MNO-DEF-OUT,36.19560800,-94.18291600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,9,32,55.9,Ping,Completed
2025-02-24 21:09:03.237,Day1-TMO-MNO-DEF-OUT,36.19559300,-94.18291900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,10,32,54,Ping,Completed
2025-02-24 21:09:34.781,Day1-TMO-MNO-DEF-OUT,36.19554900,-94.18342400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,1,32,64.2,Ping,Completed
2025-02-24 21:09:35.776,Day1-TMO-MNO-DEF-OUT,36.19554900,-94.18343900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,2,32,57.4,Ping,Completed
2025-02-24 21:09:36.778,Day1-TMO-MNO-DEF-OUT,36.19555000,-94.18345400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,3,32,57.8,Ping,Completed
2025-02-24 21:09:37.775,Day1-TMO-MNO-DEF-OUT,36.19555100,-94.18347000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,4,32,53.8,Ping,Completed
2025-02-24 21:09:38.776,Day1-TMO-MNO-DEF-OUT,36.19555100,-94.18348500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,53,5,32,52.7,Ping,Completed
2025-02-24 21:09:39.776,Day1-TMO-MNO-DEF-OUT,36.19555100,-94.18350200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,51,6,32,51.4,Ping,Completed
2025-02-24 21:09:40.776,Day1-TMO-MNO-DEF-OUT,36.19555200,-94.18351600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,50,7,32,50,Ping,Completed
2025-02-24 21:09:41.777,Day1-TMO-MNO-DEF-OUT,36.19555300,-94.18353200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,50,8,32,49.5,Ping,Completed
2025-02-24 21:09:42.796,Day1-TMO-MNO-DEF-OUT,36.19555400,-94.18354900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,68,9,32,68,Ping,Completed
2025-02-24 21:09:43.796,Day1-TMO-MNO-DEF-OUT,36.19555400,-94.18356500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,10,32,66.4,Ping,Completed
2025-02-24 21:10:05.832,Day1-TMO-MNO-DEF-OUT,36.19554600,-94.18396500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,73,1,32,72.6,Ping,Completed
2025-02-24 21:10:06.826,Day1-TMO-MNO-DEF-OUT,36.19554700,-94.18398300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,2,32,65.8,Ping,Completed
2025-02-24 21:10:07.826,Day1-TMO-MNO-DEF-OUT,36.19554900,-94.18400200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,3,32,64.4,Ping,Completed
2025-02-24 21:10:08.825,Day1-TMO-MNO-DEF-OUT,36.19555100,-94.18402000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,4,32,63,Ping,Completed
2025-02-24 21:10:09.827,Day1-TMO-MNO-DEF-OUT,36.19555300,-94.18403800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,5,32,63.5,Ping,Completed
2025-02-24 21:10:10.825,Day1-TMO-MNO-DEF-OUT,36.19555400,-94.18405400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,61,6,32,61.3,Ping,Completed
2025-02-24 21:10:11.825,Day1-TMO-MNO-DEF-OUT,36.19555400,-94.18406900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,7,32,59.4,Ping,Completed
2025-02-24 21:10:12.826,Day1-TMO-MNO-DEF-OUT,36.19555400,-94.18408500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,8,32,58.4,Ping,Completed
2025-02-24 21:10:13.827,Day1-TMO-MNO-DEF-OUT,36.19555500,-94.18410100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,9,32,58.9,Ping,Completed
2025-02-24 21:10:14.826,Day1-TMO-MNO-DEF-OUT,36.19555600,-94.18411800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,10,32,55.4,Ping,Completed
2025-02-24 21:10:46.252,Day1-TMO-MNO-DEF-OUT,36.19556100,-94.18462400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,74,1,32,73.8,Ping,Completed
2025-02-24 21:10:47.251,Day1-TMO-MNO-DEF-OUT,36.19556000,-94.18463800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,72,2,32,72.1,Ping,Completed
2025-02-24 21:10:48.257,Day1-TMO-MNO-DEF-OUT,36.19556000,-94.18464400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,76,3,32,76.2,Ping,Completed
2025-02-24 21:10:49.226,Day1-TMO-MNO-DEF-OUT,36.19556000,-94.18465100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,43,4,32,43.4,Ping,Completed
2025-02-24 21:10:50.250,Day1-TMO-MNO-DEF-OUT,36.19556000,-94.18465800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,67,5,32,66.8,Ping,Completed
2025-02-24 21:10:51.246,Day1-TMO-MNO-DEF-OUT,36.19556000,-94.18466200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,6,32,60.4,Ping,Completed
2025-02-24 21:10:52.246,Day1-TMO-MNO-DEF-OUT,36.19556100,-94.18466800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,7,32,60.1,Ping,Completed
2025-02-24 21:10:53.246,Day1-TMO-MNO-DEF-OUT,36.19556100,-94.18467600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,8,32,59,Ping,Completed
2025-02-24 21:10:54.247,Day1-TMO-MNO-DEF-OUT,36.19556100,-94.18468900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,9,32,58.8,Ping,Completed
2025-02-24 21:10:55.248,Day1-TMO-MNO-DEF-OUT,36.19556000,-94.18470300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,10,32,59.4,Ping,Completed
2025-02-24 21:11:27.021,Day1-TMO-MNO-DEF-OUT,36.19541200,-94.18510900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,65,1,32,65.4,Ping,Completed
2025-02-24 21:11:28.046,Day1-TMO-MNO-DEF-OUT,36.19539700,-94.18510800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,90,2,32,89.6,Ping,Completed
2025-02-24 21:11:29.048,Day1-TMO-MNO-DEF-OUT,36.19538400,-94.18510500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,91,3,32,91,Ping,Completed
2025-02-24 21:11:30.010,Day1-TMO-MNO-DEF-OUT,36.19536900,-94.18510500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,4,32,53.6,Ping,Completed
2025-02-24 21:11:31.024,Day1-TMO-MNO-DEF-OUT,36.19535400,-94.18510700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,68,5,32,67.5,Ping,Completed
2025-02-24 21:11:32.028,Day1-TMO-MNO-DEF-OUT,36.19533900,-94.18510700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,71,6,32,71,Ping,Completed
2025-02-24 21:11:33.022,Day1-TMO-MNO-DEF-OUT,36.19532500,-94.18510900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,7,32,65.9,Ping,Completed
2025-02-24 21:11:34.024,Day1-TMO-MNO-DEF-OUT,36.19531400,-94.18511100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,67,8,32,67.1,Ping,Completed
2025-02-24 21:11:35.021,Day1-TMO-MNO-DEF-OUT,36.19530400,-94.18511100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,9,32,64.5,Ping,Completed
2025-02-24 21:11:36.024,Day1-TMO-MNO-DEF-OUT,36.19529400,-94.18511200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,10,32,65.5,Ping,Completed
2025-02-24 21:12:07.632,Day1-TMO-MNO-DEF-OUT,36.19495600,-94.18513100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,242,1,32,242,Ping,Completed
2025-02-24 21:12:08.483,Day1-TMO-MNO-DEF-OUT,36.19494600,-94.18513100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,92,2,32,92.4,Ping,Completed
2025-02-24 21:12:09.474,Day1-TMO-MNO-DEF-OUT,36.19493400,-94.18513400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,81,3,32,81.4,Ping,Completed
2025-02-24 21:12:10.473,Day1-TMO-MNO-DEF-OUT,36.19492200,-94.18513500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,80,4,32,79.5,Ping,Completed
2025-02-24 21:12:11.474,Day1-TMO-MNO-DEF-OUT,36.19491000,-94.18513500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,79,5,32,79.2,Ping,Completed
2025-02-24 21:12:12.469,Day1-TMO-MNO-DEF-OUT,36.19489600,-94.18513500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,73,6,32,73.2,Ping,Completed
2025-02-24 21:12:13.463,Day1-TMO-MNO-DEF-OUT,36.19488200,-94.18513600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,7,32,65.5,Ping,Completed
2025-02-24 21:12:14.446,Day1-TMO-MNO-DEF-OUT,36.19486900,-94.18513500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,46,8,32,45.5,Ping,Completed
2025-02-24 21:12:15.475,Day1-TMO-MNO-DEF-OUT,36.19485500,-94.18513500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,74,9,32,74.1,Ping,Completed
2025-02-24 21:12:16.479,Day1-TMO-MNO-DEF-OUT,36.19484100,-94.18513600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,78,10,32,77.8,Ping,Completed
2025-02-24 21:12:48.078,Day1-TMO-MNO-DEF-OUT,36.19444400,-94.18501400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,88,1,32,87.6,Ping,Completed
2025-02-24 21:12:49.073,Day1-TMO-MNO-DEF-OUT,36.19444400,-94.18498300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,82,2,32,82.4,Ping,Completed
2025-02-24 21:12:50.066,Day1-TMO-MNO-DEF-OUT,36.19444500,-94.18495000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,75,3,32,74.6,Ping,Completed
2025-02-24 21:12:51.071,Day1-TMO-MNO-DEF-OUT,36.19444600,-94.18493300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,78,4,32,78.4,Ping,Completed
2025-02-24 21:12:52.074,Day1-TMO-MNO-DEF-OUT,36.19444900,-94.18488300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,83,5,32,82.8,Ping,Completed
2025-02-24 21:12:53.048,Day1-TMO-MNO-DEF-OUT,36.19444900,-94.18488300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,6,32,56.8,Ping,Completed
2025-02-24 21:12:54.047,Day1-TMO-MNO-DEF-OUT,36.19444900,-94.18485300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,7,32,55.6,Ping,Completed
2025-02-24 21:12:55.046,Day1-TMO-MNO-DEF-OUT,36.19445000,-94.18482700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,8,32,53.7,Ping,Completed
2025-02-24 21:12:56.047,Day1-TMO-MNO-DEF-OUT,36.19445100,-94.18479900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,9,32,55.3,Ping,Completed
2025-02-24 21:12:57.056,Day1-TMO-MNO-DEF-OUT,36.19445100,-94.18477000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,10,32,63.2,Ping,Completed
2025-02-24 21:13:29.933,Day1-TMO-MNO-DEF-OUT,36.19469000,-94.18414500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,1373,1,32,1373,Ping,Completed
2025-02-24 21:13:29.934,Day1-TMO-MNO-DEF-OUT,36.19469000,-94.18414500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,370,2,32,370,Ping,Completed
2025-02-24 21:13:30.626,Day1-TMO-MNO-DEF-OUT,36.19470900,-94.18414400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,3,32,60.3,Ping,Completed
2025-02-24 21:13:31.625,Day1-TMO-MNO-DEF-OUT,36.19472800,-94.18414500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,4,32,58.9,Ping,Completed
2025-02-24 21:13:32.627,Day1-TMO-MNO-DEF-OUT,36.19474700,-94.18414600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,5,32,58.9,Ping,Completed
2025-02-24 21:13:33.625,Day1-TMO-MNO-DEF-OUT,36.19476600,-94.18414600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,6,32,56.9,Ping,Completed
2025-02-24 21:13:34.626,Day1-TMO-MNO-DEF-OUT,36.19478500,-94.18414600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,7,32,56.3,Ping,Completed
2025-02-24 21:13:35.625,Day1-TMO-MNO-DEF-OUT,36.19480400,-94.18414700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,8,32,54.4,Ping,Completed
2025-02-24 21:13:36.625,Day1-TMO-MNO-DEF-OUT,36.19482300,-94.18414700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,9,32,53.5,Ping,Completed
2025-02-24 21:13:37.626,Day1-TMO-MNO-DEF-OUT,36.19484200,-94.18414700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,53,10,32,52.7,Ping,Completed
2025-02-24 21:14:09.293,Day1-TMO-MNO-DEF-OUT,36.19532800,-94.18413600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,71,1,32,70.8,Ping,Completed
2025-02-24 21:14:10.267,Day1-TMO-MNO-DEF-OUT,36.19533800,-94.18413600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,44,2,32,44,Ping,Completed
2025-02-24 21:14:11.286,Day1-TMO-MNO-DEF-OUT,36.19534900,-94.18413700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,3,32,62.2,Ping,Completed
2025-02-24 21:14:12.292,Day1-TMO-MNO-DEF-OUT,36.19536000,-94.18413800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,67,4,32,66.7,Ping,Completed
2025-02-24 21:14:13.286,Day1-TMO-MNO-DEF-OUT,36.19537100,-94.18413900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,5,32,60.1,Ping,Completed
2025-02-24 21:14:14.286,Day1-TMO-MNO-DEF-OUT,36.19538100,-94.18414000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,6,32,58.4,Ping,Completed
2025-02-24 21:14:15.291,Day1-TMO-MNO-DEF-OUT,36.19539100,-94.18414100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,61,7,32,61.3,Ping,Completed
2025-02-24 21:14:16.305,Day1-TMO-MNO-DEF-OUT,36.19540000,-94.18414100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,72,8,32,72.1,Ping,Completed
2025-02-24 21:14:17.286,Day1-TMO-MNO-DEF-OUT,36.19541000,-94.18414200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,9,32,53.7,Ping,Completed
2025-02-24 21:14:18.286,Day1-TMO-MNO-DEF-OUT,36.19542100,-94.18414300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,52,10,32,52.3,Ping,Completed
2025-02-24 21:14:49.896,Day1-TMO-MNO-DEF-OUT,36.19552900,-94.18371700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,78,1,32,78.1,Ping,Completed
2025-02-24 21:14:50.887,Day1-TMO-MNO-DEF-OUT,36.19552900,-94.18369700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,67,2,32,67,Ping,Completed
2025-02-24 21:14:51.872,Day1-TMO-MNO-DEF-OUT,36.19553100,-94.18367700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,50,3,32,50.1,Ping,Completed
2025-02-24 21:14:52.886,Day1-TMO-MNO-DEF-OUT,36.19553100,-94.18365800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,4,32,63,Ping,Completed
2025-02-24 21:14:53.887,Day1-TMO-MNO-DEF-OUT,36.19553200,-94.18363700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,5,32,63.4,Ping,Completed
2025-02-24 21:14:54.893,Day1-TMO-MNO-DEF-OUT,36.19553300,-94.18361700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,67,6,32,66.6,Ping,Completed
2025-02-24 21:14:55.890,Day1-TMO-MNO-DEF-OUT,36.19553300,-94.18359800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,7,32,62,Ping,Completed
2025-02-24 21:14:56.887,Day1-TMO-MNO-DEF-OUT,36.19553300,-94.18357900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,8,32,58.1,Ping,Completed
2025-02-24 21:14:57.886,Day1-TMO-MNO-DEF-OUT,36.19553300,-94.18355900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,9,32,57.8,Ping,Completed
2025-02-24 21:14:58.886,Day1-TMO-MNO-DEF-OUT,36.19553400,-94.18354100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,10,32,56.6,Ping,Completed
2025-02-24 21:15:30.190,Day1-TMO-MNO-DEF-OUT,36.19517100,-94.18338700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,1,32,54.1,Ping,Completed
2025-02-24 21:15:31.201,Day1-TMO-MNO-DEF-OUT,36.19515400,-94.18338300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,2,32,63.8,Ping,Completed
2025-02-24 21:15:32.193,Day1-TMO-MNO-DEF-OUT,36.19513600,-94.18337800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,3,32,55.4,Ping,Completed
2025-02-24 21:15:33.217,Day1-TMO-MNO-DEF-OUT,36.19511800,-94.18337200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,78,4,32,77.5,Ping,Completed
2025-02-24 21:15:34.186,Day1-TMO-MNO-DEF-OUT,36.19510000,-94.18336600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,46,5,32,46.1,Ping,Completed
2025-02-24 21:15:35.208,Day1-TMO-MNO-DEF-OUT,36.19508200,-94.18336000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,67,6,32,67.4,Ping,Completed
2025-02-24 21:15:36.186,Day1-TMO-MNO-DEF-OUT,36.19506500,-94.18335300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,44,7,32,44.4,Ping,Completed
2025-02-24 21:15:37.216,Day1-TMO-MNO-DEF-OUT,36.19505000,-94.18334500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,69,8,32,69.3,Ping,Completed
2025-02-24 21:15:38.206,Day1-TMO-MNO-DEF-OUT,36.19504000,-94.18333400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,9,32,60.4,Ping,Completed
2025-02-24 21:15:39.206,Day1-TMO-MNO-DEF-OUT,36.19503200,-94.18332200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,10,32,59.3,Ping,Completed
2025-02-24 21:16:12.003,Day1-TMO-MNO-DEF-OUT,36.19480700,-94.18301000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,263,2,32,263,Ping,Failed
2025-02-24 21:16:12.805,Day1-TMO-MNO-DEF-OUT,36.19479900,-94.18301000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,3,32,66.1,Ping,Failed
2025-02-24 21:16:13.786,Day1-TMO-MNO-DEF-OUT,36.19479300,-94.18300900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,45,4,32,44.8,Ping,Failed
2025-02-24 21:16:14.806,Day1-TMO-MNO-DEF-OUT,36.19478700,-94.18300800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,5,32,64.1,Ping,Failed
2025-02-24 21:16:15.805,Day1-TMO-MNO-DEF-OUT,36.19478200,-94.18300700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,6,32,62.9,Ping,Failed
2025-02-24 21:16:16.806,Day1-TMO-MNO-DEF-OUT,36.19477500,-94.18300700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,7,32,62.8,Ping,Failed
2025-02-24 21:16:17.787,Day1-TMO-MNO-DEF-OUT,36.19476900,-94.18300600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,43,8,32,42.9,Ping,Failed
